name,lat,lon,type,rating,user_ratings_total,photo_reference,amenity_score
Campiférias,37.7296364,-8.7847161,Campsite,4,996,places/ChIJtTj9gHuhGw0RX7PXplFWYqM/photos/ATCDNfVkbWh-OCiq1WpltVFCKkO4OjChqmZ1wF1WKdk6Fdu62K7hvX-JPAykFBC0WFxzHEPfS3CFOv7igzI7fCCLuv1w0Q-Kq8MKSEnfePT3lukIxh4UvuiUKVK0PlN5RU08DWZ0-b-HNg2mxUyOjiMBchpXdALHecJ7_iIW8z54rJoWE6PmscV-CTHYITq8-rcz9CGi6PFSm6QpL5OR9XIuDDeBpOaX7W7ZT6vVCBv6ySgy8hoxE6KZM9MuR7D5GyNU90eANI42I3tvRvu0mkY8hHN43i33Rzy82YQiFaLya2U9k7E6HVSdxPFMfSI1i35LlZPBNn1dx2XvFWldIXcaXllwJljsaRVnPjsy94Sgj1xD2UEXDq32L7Kg7W1JuAkzISF3VIsup9NdLMAPBGhawftlAeVZX7LpOoPXmBmMd_hkY0WD,50
"Fontemira-Empreendimentos Turisticos E Urbanos, S.A.",37.727928999999996,-8.7780288,Campsite,2,1,,50
Parque das Águas,37.5850706,-8.6612952,Hiking,4.6,412,places/ChIJ76HxFKgIGw0R7dJQq6pCKdI/photos/ATCDNfVPf2N3xnltdNcCKccUGTwaTbY93HOoApDsguJtamV5Kdyb2RpEm2hTk0BeVtvcZjrW4oXioR_sTvswzyn8KSRIVXPNONBCbp17miycg9KrKr6NdP1A0ad5PS_p5K1WfU1cifYFF9p8RvwvHTiCP0cpnCoUKPby0SkXM_zKX_fei8E0RI-GZVYVaLxG0RphTRKe0Yxf6Bj3OfjnLqMfomMsiBzkq4jAR-KYcoCNywY4-Liw7jc908zGPH3tnNmZJ388ScMXaaGPuYAX-LRXGjnKodvemew3Y4VJWrRjSBt-Tbg4_hALnOTlnxX0XRzW5fL0IHqu0Fk20YWo_U-J2Rh2H3vruMEPwSKr_OVxAHS8DRAnOmcFnlPqDhvH-ZXaw0Xn4KycRaJJu6KG-Fur4MmnF0JSJ16VBDXiS2kZySI5XOo,50
Parque de Merendas Fonte Santa,37.788349499999995,-8.685960699999999,Hiking,4.7,15,places/ChIJB-5OcN6lGw0RNo1x1ExPzoo/photos/ATCDNfVROVX8P6xYV8wn8MDl28_Kkg4NHWlkqAX1ls_B7s52ZPGnd2-1CTB6jJa0xJowyNTmu4duJayHsIRu2WRIQ1ympY8xDC_Uz9N9VzCmC4YZCS4MqUsaMd-7msrqUpMK6bCNIAzCqv1aOIz-DUpPZNohLj_pnCMcvjXkHddA1Reinm2F1Yrf07fhhjVXoz79n5bUMBNKIqMkznDvvfquSqh6q0WU0v6DMlaJuucriFJEEw0QPZ3lDz2K73yLjtxPZieIzNh_bjWBrq_e5GnPXIXPO_z1LBVAGcTTJssnvT049SIFHZXcjCroedSCvqzd8Bkguj0k4ZnnbGoSOr3lfhft7vhMPFAbTn4QHpeNpyFfkXUMMW-U8q9Rf0K-jLxTllBny1wM0BgW_VojDV5ARwrjovJs4R2osfCeR22OAoe7frdXU7c3D6fPQlsttaVc,50
Parque de Merendas Fonte da Castanheirinha,37.7981572,-8.6798088,Hiking,4.4,7,places/ChIJ8XJ20G2lGw0R6WxHlcvozYE/photos/ATCDNfXNusSyxLJk8O4224qKE3lICUvPRhLuZkVT4s4RVgZNh5Nr8OEf-Mh5qvelDaSgXz14H8snvaiiDc8RiL6DuDVdlVj0cY1cvgI-iQvx0ffwKwAGSJOfDQ770PHme_-k5NVhilZTDkmApkWenJ5iAlGKbiKzJeH9Lgx7TJh-9TElc6s_31SdxLkpU6rrIw_CWGOY7wdEM6glBLjbKeE9yDWsUay6yhCSlfCMGVLGcydfepQQNIv521MyYQT920hR06NbPCvN8WtmuqPNZFVCR_o4sAgqePFhnnkPWx_-I9Rmo0Qo0wx-sqIdDvR6--RUutE-xuUYSbEYTsm9TEhhtJs9EYqHrdYKc0C-TXZRwKmvWUB1hlBaumhDu6BReco-kXL9GQ_yH4eu_nRz3hs6AUZjPBn_l8yQe8xxi7iePQsonA,50
"Novaferias - Gestão Turistica, Lda.",37.7298061,-8.7849521,Hiking,3.7,7,,50
CMO 1930,37.5960199,-8.6475253,Hiking,N/A,0,places/ChIJ7a2KdwAHGw0RK9vP_uuqRXk/photos/ATCDNfXEKJ72iCzZUO_ADz2BBPAya-M-MZYOuFs68X7xF76IJrwW6bGB8xExq3iCvF68i7LeJyns0Zkgi4njp5zujSTs17qPHDXvcZyPUHHl_7BRafGl3WAikty3-NCTwNYmmGCkGoutcAu8S7TmDEhUe8js4NeFlC1KaZn5_XCXxptXJ65rpkKlAWREU5tNh0s0jTB55KhCMRGv6nQqr2-4ibhX862rbDGwLBSO_g0wexmIVexAywpbAIZ5C2JnNn-rdftSsr-pDBmXc5N4Q8i4hSvR2QpbAwQOk3CWB2clLG6s3pgc1MiRce6O7ASS_PZFWglOAYkahzgnEZVSpBZ3ayBhHH61lkQHLLUJkyE3pmhGA0slw5rnLjYsTCdWquF8oZ9BIe1cejUTiZpQwTabbf4O4eseJolWqzpuaMoY2Ml4Bw,50
"Cavalos & Natureza, Unipessoal Lda.",37.7289384,-8.7774212,Hiking,4,1,,50
Jardim de São Luís,37.715465,-8.663926199999999,Hiking,N/A,0,,50
Jardim do Largo Sousa Prado,37.5970308,-8.6422271,Hiking,N/A,0,,50
Zoo marine beach,37.124336,-8.315720299999999,Beach,4.7,3077,places/ChIJkQCj6tDRGg0RiX86fPRADAY/photos/ATCDNfV_QCyLEudDovoB58CJNYVvAz_hYK4zeIkK6KrSuYF2252IBUd_rwf0kQzicTwn40nItr0bohwgkQBOwuprGRvtLhCBV1RMKXIwRccab8p2ETXB2ZZnY0YS7QtgaPG3EC2Y1iMmpo_DWYZj6RoHL7N46cDc3X0atrmExbddomUYLq1k2uONJ9ff6BCYv5vVoglUXQ5QQUhFJvEy5_j9JmQx1FshEboU53E7fkkkcicuHHSwtLnJn4Fy_5xErO51CL0CQScMURW0X72qC1ynkyDrMBLgDU-vIwdnWEcMK0OVlTQCzo1XvQ8RoUCgQUzkRwevAw0hHfUUDjNVSwHbTSJy7CKLevi6dHypwaGnfEjtaYwr1zQbuwW-Tjlexa6bqSN50i_k-hr3FmrF20qFj6QGCKEnx_dOlqcY_HywKIXKNQvd,50
Praia dos Pescadores,37.0868317,-8.249836799999999,Beach,4.6,966,places/ChIJUbZYkiTMGg0RxhRV4oYhkqg/photos/ATCDNfUrzdBtnA52C2dJbTZAv68nqpSTgOBJBI4c5PASGNj2w3T5iMh7afZjAWjP88GsUkUNSUvLLUJLtHEadDPobTg9jGKTzvgAQAF9NrLKzjpyAgEAmKkH7aQ2if0gijVEHG_9zEwntaRpiAINWd1QiEubC72Y4rVdck3KCYo9VyuABtKokYBOn37ck1bn9UQQzpw5-QCgW-4BkSAxXwxnsHKMu_IcmXcKXVoIBpS_q-YYMZ4ceIZlAN0BFFSpjdW2_5U6jyL_Dqzn7mU3-qhYcTcyLTOavgSfcV8Cx6paGsS1Ky0x3EpSCHZAPOigbbYKZ-UeQ90-EN7QS0CwZpXmND7tv37E1XG1wHbhgGgvlUdmMcnyFQ76OTmPmrhVoqPiwBSDQwXw3oBdSBKMtxhLdQsD7tdfh0GAUBgC81alGc54dw,50
Praia de Albufeira,37.084798,-8.239927,Beach,4.6,478,places/ChIJo6VLazvMGg0RukZcUPF3dXI/photos/ATCDNfX8WMwe2Y0ikXhsK1f3U_HQSxMcrxQEowzvIu5a1b2Hl01AgVeouL03ryYx4IdqwHvpPiIgcRrZoaU7E2OmMN6ES15XTnLUJLDYIHKqVRXPH1iMShwDOBkcTxLyZpuj3rFlVyuH0VFXDuf6_CDwYccWlq6eeUCuYNTL1gf4waqm0H_S_ghyLjajQzq18lxlitpHUCLxcDjZInM5fAB5D-cSDoD27K2wcuUdmHxaaLorSW3661wWzoG6EPRC_EN_eVQy3KRu-jZ-flFPnD4ePWqvlTQh21rtheUyo3cA4J2nIU7Zf3k9A3JEKVj_SqaJVvwn9SGXMPvgKwhE96C0Z2ZPQWxh6EX3QpyvoHYd0646GBmgs4np34lOaKQZHJa74iK6hjpLwp7k-tKd8vYaN5bAIoWdxxNt9-xdcxVC5nfhk-pD,50
Praia do Túnel,37.086420499999996,-8.2532895,Beach,4.6,469,places/ChIJ-UIkbyXMGg0RNZqlqv_DMRM/photos/ATCDNfXKDjcXsRmEkJ1vhx0hjG5_MYSUrhsRw12YKfoH74YTdZXQB-l-8t6jC3gLy8Zr-pwYYcpdRwf3O4gJEe5dRLZNNHo5hdOfJvHt-vHqcC_3Qp8ZKHr8XbAVxY1IB5tUflX4xCSmrcY9GspATryEUUQHGE_hEN0ssLwp_5KyZLQk7IQMLajLDkfK-Du5X4fjzgJZJDVX64NdakEslcRcahp4V7g0tTamn-UFAE8f0eOJG4gwQG7vtgpjGS6AIQr5zQAu9Qtw48HClNK0j6qhx3fskkYK7Zo6Rx481ayndyfeSZzDAcn-gXHPi4dYuIoVFs1wtVAR6rkuNZg9YytusWT2t7hpO3j9bKFIfQRypSVu_UPhmoBkxoH6eSZLleSn8iFu299ZuDmtwGswYGs4y1iXYRxHF9_96H-ivjxpF04,50
Praia da Oura,37.0860506,-8.2259947,Beach,4.4,8116,places/ChIJzZovsAjMGg0R65XBXO_hOuo/photos/ATCDNfXd9jaUPY1Hb3c3B1PswUzUcHKdRioXoiohMq3IqUztNu8SsexOxNMxJVjBbmPlmO_xaKel-DURMPVt6amyZYoOaNmlqPTpPTDP7jx5Bpp7Nwvaq8CnCoQixT0jXkmlGGmYcyKOVNqu4s6YX3MNVlt-tYc_yUJn5yLlF5iKy1bF2pyZs9AJ8EK0LmX11Or1uoTCCLiraLla52b3QGz3jgcM_ESHy4sNJCFa4TeGt1nhDjrNAKWt_VxVrT53D4L1kiNRGEfqkQ8-KPc_1j_GpeXe4KDXGEy5ZBA6DmBRe7oZWJcJeJ-rllLpmA1i-ZpbEnQQFUw2k0Z35Ovdw0gZp6nQoPyKhq_n0Vo6caUJgKPHBSaa807jpzTqiFMsmCUa5mcd1aQ7uEO1w8zs1RTv9VC8B3t_dK4cxjLNYFlvmwd-qAHO,50
Praia Santa Eulália,37.0878119,-8.2145482,Beach,4.5,5356,places/ChIJhTEnf_rLGg0RNni510uRVpo/photos/ATCDNfXlno_Mm2xtPKeattvSbekk6Wh72e_Vk_BTkY5E0SMp2iPqD9JJoELu95xYy6yTEAEUxdEEMRuLyw7ELcjcleIbh_OrBGE5YV6yk2lMvkLh8szWYSjoVbrHv1htqR0dQBUck_fT_XJaD3HmZOv2L5xvB7eD8haaGbqXlkrIC0PdXiWxrsEmROz7oDtby0wCOaZZntNSN52VNzCplPaDamqHwJs2oMj4lRYe8_EY9CwtgY7alPeT-dw8AQ1mH0cRo_H-kR3kf8UHKUWvoFLbKKDqEHspuXTOU5-jgzYDgrdebe1VPDT9poprcpO-CVjNu4uCgq1EW7bjQF45ESUsREGbkTesIxwsNDqdkzGKLggyw2882LKfwWSPGP8ghOwo7B6OHkReQMX9CHT-HS4NzlLSo-7M8pANDJHErtr3VBGpVw,50
Praia da Balaia,37.0881326,-8.212326899999999,Beach,4.5,393,places/ChIJL0r-mPrLGg0RVh39yje2BmY/photos/ATCDNfVPUDUvA1KHBFoTXYmMecDuGU8gyYq70VxeErwCQLSRdQO9prN8kkaLxZjKgoRkIw2nVXqq4khRChigzGpGQ7g_HEVlWXb9Ka4KFGwuOb2NQAhDX2mCVJx9-3G0zIX2miOVb0V8k69K-jMEpGZ_71NSgpU-OKSEGtC158O20lFhZlk_woT5JvCPe15M1jSg0FT9RBedjIbuFnHavDtgU0gEDYHDDouX7slredjpsCM062GBPROmPOjlk4XIBVamv39Q4VNsM-5rTtemmRetnXUYDCYLm0jpSUdZWtjD-6MkVBuT4k9ituaCykqJQmuoP3DI2x621ABLMOArcHzch1ZTcV22kWyhosafkK_MtQ1sBUORyI76IddTleIPZo09AjvnzWVd5BIlV3Xe7lIYerIBRT3HJdppTK5SzRg1eN-l6g,50
Албуфейра,37.0860571,-8.226024599999999,Beach,4.9,19,places/ChIJjzYJThvNGg0RPwam3ateOKY/photos/ATCDNfUPFN7UQpobDBicTw4UFmvRwyWSJUgEtLLZPSALG3cEtmB3fuMyloJvtFuwzQv7490-H3jlRDe5Q7_nJ0neV_1TMKgj_7qO4wnOcLLfTlMiUhp0P7nuVj581rtNY00mfNSVpTRXGuZRR8r7coc3rOAvBPGAP1f-dzba5m_3u0AvhVKZ4iOOjPfD1Md7WxyWMtcIRb3tfRf4MT1ly49VUyrccQ0ObuMCTn2zvFi_sPML0fnzxouuZHhNTvIpTEdaBMP_-HQ8JiFZlaXV5IYDscszqs6ol0V3CCUP0flipqsNPhe4_Jn9E9EhoPCTuUOlUPGf-sLF14lLDcXvnwX6ap_Zj61AxGklT_56OpNnHZPkiZTyjgD161BmWP1-gP-gu-fiGmYUu3bmnDqxQteE1f8cTXGLo2dPGyv-GGu_GaczGbhC,50
Albufeira Old Town,37.0902949,-8.2544265,Viewpoint,4.4,22514,places/ChIJmb5XHSXMGg0R7W28E1_6Hng/photos/ATCDNfUWbwvDEG23sMBlaOxWaxZBKV4zZIBra7XzGKMQOooKinkPoLPD3zWIDXIK7JXzDDUK01CFpx8zhWyX0P8EwET6Lzg08yKeyN0Jfgms_x6owm983fgFxRf_YvCZSdpuMc31OCYfAtoCnb3I6hCw-X4LnNyCShSUA8eXauDAfpYXwSewg0vwJtZ4BRvxSL30KeTZpnsBPRo-3n2mRGpeDTViNnCBCVnmugBJ0WD6Tt-I-vtqRZxjACLf47M2hwHEtHCvAY7xSdxiapu7daCDn7mdThpYjoHFwRXIyvUhWM4Ql-q5zNwX0p-8hFCNgPwmho4th9Hx5adubA6WRNbhb3D1Rnd26H-DqLX78lgzE-F7U8SFbBzJmG6s8ocaVxB1nzzjaaO7lmxx4E0_07DUCCEJjz93t6t3V2ddJ1P8eGM28g,50
"Zoomarine Algarve, Portugal",37.126969,-8.314199,Viewpoint,4.6,32906,places/ChIJx37t2E7OGg0RrziFLQm194w/photos/ATCDNfUx-VJ8Pi7-ROZCPxjcSIciyZ8NzP6tZEd7O-McfNe-f8DNHaO-dWYRIX0uU13Ckxy3m3f885M83tPba_40CQSqxgLPJdv-JOtLaS_BwNve05mNxK3OYV8HhSRZKrbU-tnIaI6D4LhHrsQi_rl4X2iTv0kf-9v0kmZUUzeRrRr6Wv1Ut73Jf67aef59cTnmAEYnvPTAO2iXUzq65h84jyahN3PrO_agxOHV-TzMxW1cWWyuztx736PDpGucoFYZSaiF8mqjR2W87ZbQGLcDmGoKcHiulVKBUfdyQR4J9VxDjmk0MWm5gCElKzBoQO6_mVrPwIUrCy_gM2TdQ3pprufudO98Og98tcStLTBboUqbu_8trSig4Zf6btChWq__oArKQ2GN0W4dITn1TdKUadn7IiCdkqjHzj26JVvct6E,50
The Strip,37.091329099999996,-8.2277422,Viewpoint,4.1,5746,places/ChIJaaPnKbXNGg0RyjUFW01shro/photos/ATCDNfU0cIIReRWo3VsCx71zn_1EFzvNzKf05UNRfqpQ4bajr0y2QFIsgiSqKSYGovhlxgn9dKQPIV6NK6hjMr2SQ63QIFxHEofEpdokJBLweWWiwDKv_uE4md0CW7rTx_Pr7HvYVNRVmXOraO35Vrbq9SXfkoy7P4B70KEBkgU0k9gEuiZbyLiPYD47iURHlO7R41knbVjJk9sTT_t1z4FNot6W4kLAz97MC9j0ZdAbPq6-eHZFgUN35pJRF6zbZnT8S9fAhiDrqkE7cLvI2sYAy1Nv9o54aan0Y17loWoLMF1CBBLy81wSvOBmwpdO0AWrMciAgw0AqzZXNXWyr97ZrDHDJRdfQmUMc7n7psf7H5KtPaETxndShliYSjhmS-uQdVWSR9LkLR8_Je8golMBgzM_EoM-zAj6CTYATTBSe8_wKFRi,50
Queda do Vigário,37.2319149,-8.1804468,Viewpoint,4,3228,places/ChIJA-ImRP7GGg0RR90JJCJLVrc/photos/ATCDNfXF2ajrXdiTzOZIFUCOWIk7GiExYXhf7NkUxmZJPIDv8IOvulUH0I-6S2APouUfco2K-eKQ5zaSV2zYxtqMperYlZT8NWN9XdkYNG2MwJAKMsv1PT2TiUjmaXHUULlKZ3cuBKEtej5B67MEecQ_27qE-X-Bmt7UJ2gLkBiatxLzgwgkOyO2ktMAHJrBbUGDHZUukc5r0mOuJwCzwixDOH-h8lNAmwcqYm-b-Jd2X3D_bzAy_DyfMDgbiBoLdWOWN4qylo0URghQWIGLiyUxH-sOjJOZlBJILPHpGuC7uH6URAmff9d3hw57iHdeTvqSAy_HwIktBKZHjGZXeX-4PuCr0P2cw24ImdmvLF2VOIiMZt4HJn5P0y19ZWkyGng1lEFr__CN00uVN5gPKZb4aU11A0b-8_OhYRVKRjGWlZ8ILg,50
Praia dos Alemães,37.084141300000006,-8.238235699999999,Viewpoint,4.5,5134,places/ChIJy74mzBDMGg0Rg74QjuIfLSw/photos/ATCDNfUPRiiNaiungUS29lLQzEP995s9DJnHzA1Bn2rbOESH-t6Ps9bBjOcPpzqv_mr2OO885EH4dyAelsyKwhZ9_dfWjrqydY0yiAuTSLEacoDxs0gr5ONGy0gS3x24LiMMYr7nTz-EvigD3bOKuLoTlyzasUO4Ju9EPnPk9ruQY3JvOibaaaJ6_Yy0e5gZEgNgMB-CLkb21EFGljYI2UoYuSolG7wqLfhUag_T0UvwlSug6nQvhK-V4AiFRXA2tqc7o6tkKsdymPz9lpd_c0KVoqSNGI1yWa7g8Vs2pOep6LYU6ZFwwgtkLIF4tYejRql0cBInrOK9uv65OwFT3jiKiMfbCccRiphmiIbqR-4oBTfXeBC9Xmp6adLK0B3NiOp8m-Cds3nVJVslq2EzqdZTmNul9uDCf4euVNTaOAsAD9VeQyaa,50
Praia de São Rafael,37.0747542,-8.280453,Viewpoint,4.7,364,places/ChIJHXbngNrNGg0RD92hBiFHOtU/photos/ATCDNfUbeGZ4aALhinchG_H3G8jigFT2HFlAhIzaAxF_VAEz1iTakLJhfUJqvsPDAKNEEdVBQRUhoOfe-KTHPAUxtKj0j6rGowLjeU49gXOls9-e1goYn8Z00z6awUGmW8O9voFEfrJa9XjknLsbl0S4WAzUGNKM0Jf-DfM8dZMN87pS57Te6okPmLVnOissXVMDIo6IOSAWrygujTdH6Oc7zg38rekuj6VkO50cHjgzWrCs9WP3jNYACjVY4kxBhpGCH1JTqPJzeFE1wrwtwmpP1gWq7tybu9Q-AwGt0nvkz6m_86UO_xreN7YbBuzLy7d9sdFL3xtaFb93wqi_qGi65n0MdmxAXmsC7sFuHYjOU9LXNRl_nh52GhJrxmbiOyqnleE9oq5Arl08KJobAGbXbeKMZ3y-PtT8e5QV8n2mPo3KMncqICOQJm-FcEkDwUKK,50
Aqualand Algarve,37.1353881,-8.366008400000002,Viewpoint,4.1,3517,places/ChIJS_1rnePQGg0RRejwjdVtpYE/photos/ATCDNfWE_HPrrGQqyxVOHRHGWamUvRxvyqUt3P15vspB--sFRyGvwVE8cCbJNPt1CbB-g0SA2see75cO2I3eszPZ60H73cnlJITD18VKR4epkYuB6d6vgjzIuPwCsj8IXaux0BbZLioXq0ej6bo3OBLUIeSDVnQ3UK_1QezLZG3lPj29lnfPDckicAz69mXSELwbO48yPtwQ31S1LXRKEOFf8OCRZl2xHCvBYAnmspl7znhhXrkdIdnQyVTpNt0iKxJxhqTfWrliQl0FSMd56_KK8fPPJ1Vv2J86At5zN3RlNldiQg,50
Krazy World,37.1822198,-8.2817828,Viewpoint,4.2,3741,places/ChIJ1dQdoOPPGg0Rv8fL87sYewE/photos/ATCDNfVHjOnnhZu0vbemAPKexMf7KvybXkLCfLDsmKf1ItNIFNoDC_1P2KSZEcuTK_WvtaiBPzdzLA7kJ0DwOGNB4GVs7G9rXQQBJJ0y7nIFBKIShuIiPdlEcToTezwjy514iKLI8PcYzvKCY9emgGHq4-yh3gYbUxADkjaN-ZdtHBWpcBm-0m_FmCDS-AFn2VHXjZNAUcAxHgnNwU4rFJtQ4FzxMvN4G004r1r3-dFPJpzfZE-zhScmvZR6-BW0wpy1ihd3l4jHdJck2AF9gOFwvdOq5-frb_kDfEv376xtCzhfYsWDIqm0WXJzmU1noGnmBjlUH9Se8zJZepc7Eft6IugxPnwyowvG0TX07RSbP2G8JwprMBn5Xcd4U96_inL0oCT586F8DTfrhPJIiIkMJBAMCyukcypHWLGuc_LHe_d3ACDX,50
Praia do Castelo,37.07318,-8.2988704,Viewpoint,4.6,3688,places/ChIJQegXUanNGg0RkOTcs1UsyFA/photos/ATCDNfXwK39lRGTC5gVsSYNiBu24zojFzRi3ZuMq5j1cDQElPwJAxuNbmfQDEQXCq2ZyyEqd1VDDJu5MFzC7eCJraXBoiYAwObW4epOG2dnieaakMGtTGlPCr5o7cEx53wNHTSkwf7DokAnxTgx93Ybb5_Njq_-Z9RmScQbuX0_mLKUrifbLaeNCCy7Rt4FZQMGEaKlg5NcbJV7j9Fs0-c1A4-XrvEQ9UkJBOW9gv6IWqj8pJ-5E7Sc0ZZDhTAVty2__gSmbAGm13xXstrAB7ZFNAhXoLkm6EBX4VmZ0YVbK4rAmE2Ocw3gm37xd2tN-73LQ9JJSU8R8IWRxs-1a3usEr2s5k_FTWNOGQ-kYf6JKjRXCkEWh-7IgYe_cXqRqmpra1afQfXVsZuCi8kTUq4pxSjtiLSzJDrPmOx-heqJaHyE,50
Praia Maria Luísa,37.0891117,-8.200789,Viewpoint,4.5,3973,places/ChIJj0eS6efLGg0RCdpUisbqeno/photos/ATCDNfXIYk9cTEaHsqeEnL-JPrzOyc8Bme_nQej8NhdZW-6MzPFv0iKfvfRFpVyy7MKgamvHuyUguqn_OMqH6p1sniKGKurV1K3syj829vegGT6ZP7_1AMXXK0Ib7pXmsz1YQbmHjmKoFqZp82dO50Ez2XgseFnCCMEjUDXGjC4cdYr312LG_VV_jfXKJG5_uJoDGkcHPFERjQ9IieeXMq4nl3p3D9SQCsGc-QgoJ777rFmjdwxoetTy9hyhnLABPkiy_BGf1AOnijRh5qKygdGbQOfi0EuyndHqzIyC8WPYTCOwWCJ1azu8kZXd_vLxRctLFxakxVLTUYpbboXq4sxCStnqq8LzNWZybcnesVssjovYsIV352jYDaw-H34NGhTqO9w-sj-sKDbXOczagUfmL_JD1S25EsFCClzVHXOJ1nUDgQ,50
Camping Albufeira,37.1063694,-8.2531693,Campsite,4.2,5652,places/ChIJ2RZhQYXOGg0R-Mv-z0x5Ujo/photos/ATCDNfWeIfXlU86LlGLuFJ7gnicDr0m7Ht6neE6CWmT9SIvvla4bco_JPMUwMbcn9HDs-myfl9S_34CR8FrfS4sobnY_t2jrQJmFghqcNpd5ms7R1g0-Zp824MNlQwwLO8l6l1yxjsOdkyQ5rLDDpL8wfJr9dKK-XYuBX_tbOKSe5EbhTplfrW0vR0AN3qQuXFZMquBLxikWaCUzI0JSLCzUbwiRnBeP07VkXbjUS2wJP5Hib4CR3FiwHvkZ99fG8tojLFwJHBeafJFYXHjyUj1PPnfp9yEtaavrbBzjrCDKKhvxOw,50
Camping Canelas,37.1204579,-8.3508934,Campsite,4.3,2034,places/ChIJz8A7z6fRGg0RbZaG1TjmKdI/photos/ATCDNfWjG6po8Oouh9nRorV4P3_2ptRXP-bQbvhCSMd6oYWLVPj3mCbz4fSqi4QyEFAfUPERvYR_idRzZZujwA4F03r2_eGPvuL-Lx-tiPtkUFIjgr68izyt1IvS3Xg8OfSqnfNtxqTbvZZAJiNAODe7r5SfuLPtJyghKH5RtXLz4fW4DioyT54nRS35tYXDkHsqRIKZRaOlGaGCnRRC2gcSOih9PJl7CV34GAwOyaaZRzLIDgFwrHEJiMvQhoeVK7s6KOv12cGwd6Hmq7OP4Y3LVPTmTRYt7vRxNs5dBkJHdqLLkg,50
Camping Praia de Armação de Pêra,37.1094284,-8.3528565,Campsite,3.7,2564,places/ChIJA3Vo65_RGg0RjBMUy0RXC98/photos/ATCDNfVAskjKnZAoQ_m5EdYDQjOHGeTItfEzIdrxpBjbJC-juU175R3z-DDSbEbcCoz6yLTYm6RtF8aE9Q4MWWRn93vDHCyrs3oaBHXxhIs20TZXRvi0qQELByrqqKTBchl5DrhrsizhOzFVDNc1aNHVHixeqyJ-5G5O2mIaMODSDNzd6PFq0sff_8FdivDS35W8rt9QWhtJLlA2MTR8WlBwLLG6RsoKe7vZKlcWwUHRvwVbR5jOGLc0SG_E6HM56HjPhJ9BDLb2-1dJ6Zw0oylUOkMwn8iQAFXTvAWxyeziGe-9Ag,50
Casa da Pega,37.179518699999996,-8.3990414,Campsite,4.8,60,places/ChIJD8TGgMjZGg0RgFFKOtquo9o/photos/ATCDNfWNGiIdhEAFWnjFsCtkb5yzBYqNf1mTqatTCraOzPHmSvUoXRoNoUFYN74XAlzmavf4PdTmS6UMvI-l317-IkXlyDCdkyaF__gru-96L6typzDb-fGNiUUlqtiANPAuYC-aHsLsfpTla-UyztGraa6uN3A_b42VawVt54R7Cl-rYOs0FnpfFwRl_2GfLODj_3Qft5seaSURjkpw-x8doc9XxA6LKwsonspnPScx4EiJCTEiVBb9kk67KMw2nQzXxUB6xjxlxnhPJEmzR_4RHYt53sG863mTgrX779Y4wtvhrUO9L9RbFSB8K79Bc54ZKwAygtcXHBTKU6MxHaRTvFi5Tz2l04hwEvFnco3CV0SkYY6Dc1XoVOj6jD-lujjDZRIvq2CClNRzW2381KtvaaE32BRkkwBQhoByscIZTFkd0Aw,50
Rancho Belchior,37.1956189,-8.322761999999999,Campsite,4.5,145,places/ChIJc3CqirjaGg0R8XNQ3cfozUc/photos/ATCDNfUApaaWe9On00-3EgIveqE8aluOz6jfJXq3qRRCyXSlO0PaTS4q9LY4h62G2sONX2vkNkePc4ovI035Z__xxcf5TVTTLfku_ylRGxla5_mekbTf2lxQzgfIRHQXApYY3B5zb2xBXd-GxDffjCJTT5cT7tZvi5ryashew5WqJewqdj5XNOJJNCIXcCwGKAI-7oosAz0SamjlGnD9E3pr4G3FHcbr40BhvBmgZW5J50xYrZnXieYr2i5gBRMSp6uyp0pKYD7iDisHgf8kRnsXNO-KAiAp5qmwnH1ogTJgMjIdgg,50
Quinta Do Pomar Paderne,37.1548526,-8.239518,Campsite,5,13,places/ChIJY8DgeU7PGg0R2EOoBCmjxIg/photos/ATCDNfX76637Vy3PDgWwNPZKRr08aCr_lIJi3_sTd8SIyX24v9f0eJf5I6VrGXN2eecjEjYtRYjydkKivMSvpieNyn20nW-voFQ8iSrMIX7bmCP0R2OkptuaySficY23Bv3RqXRQv_We1jyXam_nZTKQ_sQGEve3uWGnOW0JQ00okJv_dWEP5gz5adH2wJDcXnz0t-WKacXhJkrleqKy5nItsRnBS-Y6P6q2Q1O__GYWbJhoVFeDVIjHKMR_CODWChrzZ6r5JRDOnA1VeDB9ttUGYu9eGqk8qPzo4-si2FoZyXmVCQ,50
